geoid,name,state,lat,lon,pop
3909246,Brooklyn,OH,41.43474,-81.74918,11072
4862804,Rockport,TX,28.04765,-97.04997,11069
3473140,Totowa,NJ,40.90342,-74.21978,11064
1761015,Pontiac,IL,40.88925,-88.6414,11054
2633340,Grand Haven,MI,43.05497,-86.21935,11045
4937500,Hyrum,UT,41.6328,-111.84551,11043
1860822,Plymouth,IN,41.34877,-86.31934,11042
3443620,Manville,NJ,40.54127,-74.58927,11031
2676960,Sturgis,MI,41.79909,-85.41844,11030
3440290,Lincoln Park,NJ,40.92375,-74.30424,11030
1859328,Peru,IN,40.75865,-86.07056,11003
4746240,Martin,TN,36.33788,-88.85137,10989
1765611,Roscoe,IL,42.42556,-89.00946,10981
2709370,Cambridge,MN,45.56077,-93.2277,10974
2968420,Smithville,MO,39.39687,-94.57099,10971
1962040,Pella,IA,41.40472,-92.91741,10965
3766700,Tarboro,NC,35.90522,-77.55721,10954
5666220,Riverton,WY,43.02626,-108.3813,10953
3951716,Montgomery,OH,39.25123,-84.34799,10952
3912868,Celina,OH,40.55549,-84.56142,10945
5308920,Burlington,WA,48.46636,-122.32888,10945
5511200,Burlington,WI,42.67525,-88.27187,10939
0613882,Clayton,CA,37.94032,-121.93008,10933
1727442,Fox Lake,IL,42.42821,-88.18393,10925
4825224,Fairview,TX,33.14051,-96.61303,10922
1715833,Columbia,IL,38.45806,-90.216,10919
2200100,Abbeville,LA,29.97539,-92.12716,10902
3775060,Winterville,NC,35.52867,-77.40007,10899
4862504,Roanoke,TX,33.01474,-97.22903,10895
1710906,Campton Hills,IL,41.95024,-88.41705,10894
3458770,Pine Hill,NJ,39.78572,-74.98082,10894
4815652,Clute,TX,29.02585,-95.39823,10893
5368435,Sumner,WA,47.22722,-122.23626,10885
5557100,New Richmond,WI,45.12524,-92.53714,10879
1240450,Lighthouse Point,FL,26.27776,-80.08862,10878
4775940,Union City,TN,36.42709,-89.04772,10876
5535150,Hobart,WI,44.49544,-88.1556,10876
4549570,Newberry,SC,34.28225,-81.60146,10874
1253875,Palatka,FL,29.64487,-81.67674,10867
1200375,Alachua,FL,29.7652,-82.4751,10856
1379388,Vidalia,GA,32.21208,-82.40219,10853
2825100,Flowood,MS,32.3361,-90.07287,10853
0877510,Timnath,CO,40.53321,-104.9645,10848
4606840,Brandon,SD,43.59291,-96.58377,10837
4152450,Newport,OR,44.62141,-124.04382,10833
3934748,Heath,OH,40.02081,-82.44208,10822
2100802,Alexandria,KY,38.96782,-84.3846,10819
0656938,Piedmont,CA,37.82254,-122.23002,10816
2002900,Atchison,KS,39.56255,-95.13661,10813
2252040,Morgan City,LA,29.71033,-91.19154,10813
3680203,West Haverstraw,NY,41.20631,-73.98678,10804
4124250,Fairview,OR,45.54758,-122.43682,10796
3904920,Bedford Heights,OH,41.40408,-81.50233,10791
5024400,Essex Junction,VT,44.49029,-73.11412,10787
2811100,Canton,MS,32.59842,-90.03219,10777
0671806,Sierra Madre,CA,34.16877,-118.05022,10775
1746357,Manhattan,IL,41.42018,-87.98072,10772
4838896,Kennedale,TX,32.64398,-97.21717,10771
4754920,Oakland,TN,35.2261,-89.53817,10769
1773638,Summit,IL,41.78845,-87.81392,10761
0543460,Magnolia,AR,33.2767,-93.22625,10759
4218152,Darby,PA,39.92095,-75.26108,10749
3615400,Chestnut Ridge,NY,41.08491,-74.04807,10746
4852212,Northlake,TX,33.07381,-97.25625,10746
2715022,Dayton,MN,45.18909,-93.47158,10744
3944674,London,OH,39.89285,-83.43887,10743
5363735,Shelton,WA,47.21891,-123.11119,10737
0167056,Russellville,AL,34.50572,-87.72812,10736
3979716,Vermilion,OH,41.40801,-82.31725,10733
4252584,Nanticoke,PA,41.20047,-75.9997,10730
2923086,Excelsior Springs,MO,39.33993,-94.24099,10727
3771500,Waynesville,NC,35.48559,-82.99929,10709
3648890,Mount Kisco,NY,41.2017,-73.72826,10698
4980090,Vernal,UT,40.4517,-109.53801,10698
0657540,Placerville,CA,38.73112,-120.79768,10695
4115950,Cottage Grove,OR,43.79589,-123.05723,10690
5640120,Jackson,WY,43.47194,-110.77527,10680
1944400,Le Mars,IA,42.78151,-96.17331,10674
0864255,Rifle,CO,39.53757,-107.77034,10663
1783518,Worth,IL,41.68821,-87.79258,10660
2179482,Versailles,KY,38.04907,-84.72497,10656
5355855,Port Townsend,WA,48.12176,-122.78788,10649
4827420,Freeport,TX,28.9433,-95.35607,10635
3419510,East Rutherford,NJ,40.8171,-74.08502,10624
4702340,Atoka,TN,35.42586,-89.78441,10624
1746136,Mahomet,IL,40.19013,-88.38952,10619
1703844,Barrington,IL,42.15154,-88.12853,10615
1330956,Fort Oglethorpe,GA,34.93185,-85.24601,10614
3468430,Somers Point,NJ,39.31724,-74.60638,10611
4807408,Bellmead,TX,31.60145,-97.08904,10607
0672646,Sonoma,CA,38.29033,-122.45983,10606
3618256,Corning,NY,42.1482,-77.0564,10605
3976876,Tipp City,OH,39.96447,-84.18638,10596
0649362,Morro Bay,CA,35.36677,-120.86829,10591
2737502,Little Canada,MN,45.02327,-93.08365,10590
4254696,Northampton,PA,40.68824,-75.48745,10587
3744800,Mount Airy,NC,36.50849,-80.61454,10583
5553750,Monroe,WI,42.60294,-89.63804,10579
1982875,Waverly,IA,42.72205,-92.46946,10576
1806220,Bluffton,IN,40.74348,-85.17211,10556
2608160,Beverly Hills,MI,42.52254,-83.24034,10552
3966894,Richmond Heights,OH,41.56065,-81.5077,10552
3468550,South Amboy,NJ,40.48639,-74.27876,10549
4900540,Alpine,UT,40.46295,-111.77244,10548
2143480,La Grange,KY,38.39725,-85.3768,10541
1332048,Garden City,GA,32.08722,-81.17661,10536
4725440,Fairview,TN,35.98239,-87.12702,10535
5365170,Snohomish,WA,47.92887,-122.09268,10534
1717497,Crestwood,IL,41.6456,-87.74008,10533
2803980,Bay St. Louis,MS,30.32345,-89.35879,10526
2128918,Franklin,KY,36.71803,-86.55758,10524
2612320,Cadillac,MI,44.25133,-85.41399,10521
4756720,Paris,TN,36.29274,-88.30806,10517
3776220,Zebulon,NC,35.82954,-78.31416,10505
0623616,Farmersville,CA,36.30474,-119.20861,10501
3965732,Reading,OH,39.22423,-84.43334,10482
3612144,Canandaigua,NY,42.889,-77.28032,10476
3525170,Espa̱ola,NM,36.00396,-106.07013,10475
0107912,Boaz,AL,34.19902,-86.15515,10473
0523170,Farmington,AR,36.03658,-94.25247,10473
4715580,Clinton,TN,36.09734,-84.12895,10458
4078500,Warr Acres,OK,35.5261,-97.61811,10456
1672100,Sandpoint,ID,48.28169,-116.56001,10444
1745434,Lyons,IL,41.81218,-87.81859,10440
4526305,Forest Acres,SC,34.03312,-80.97316,10438
4827996,Galena Park,TX,29.74517,-95.23458,10438
1764343,River Grove,IL,41.92428,-87.83793,10424
1202750,Avon Park,FL,27.5897,-81.50728,10415
5483500,Vienna,WV,39.32285,-81.5298,10406
2904222,Bellefontaine Neighbors,MO,38.75285,-90.22799,10401
4215384,Columbia,PA,40.03486,-76.49589,10399
3482570,Wood-Ridge,NJ,40.85018,-74.08707,10397
2405550,Bel Air,MD,39.53494,-76.34632,10395
4167650,Silverton,OR,45.00339,-122.78093,10391
5615760,Cody,WY,44.52124,-109.05747,10391
4862600,Robstown,TX,27.79397,-97.66916,10383
3600408,Airmont,NY,41.09916,-74.09792,10380
4252320,Munhall,PA,40.3936,-79.90095,10371
2208150,Bogalusa,LA,30.77538,-89.86166,10367
2921898,Ellisville,MO,38.5896,-90.58839,10359
4859748,Providence Village,TX,33.23784,-96.9568,10350
0163288,Rainbow City,AL,33.92878,-86.08423,10349
4205888,Berwick,PA,41.05499,-76.25101,10332
1839402,Kendallville,IN,41.44336,-85.25815,10326
5566800,Reedsburg,WI,43.53505,-89.99551,10314
1314500,Cedartown,GA,34.02175,-85.24753,10313
0830780,Glenwood Springs,CO,39.54713,-107.34256,10311
3476400,Waldwick,NJ,41.01337,-74.12522,10308
3929162,Galion,OH,40.73822,-82.78133,10304
5471212,St. Albans,WV,38.37762,-81.81925,10301
1764278,Riverdale,IL,41.6427,-87.63564,10299
0645246,Malibu,CA,34.02586,-118.75964,10298
4136150,Independence,OR,44.8578,-123.19772,10295
1879370,Wabash,IN,40.80275,-85.82917,10275
3678674,Watervliet,NY,42.72488,-73.70701,10268
3431920,Hillsdale,NJ,41.00713,-74.04512,10266
2728682,Hermantown,MN,46.80234,-92.24084,10265
4171950,Sweet Home,OR,44.40401,-122.7015,10265
1774574,Taylorville,IL,39.56273,-89.30826,10263
0462000,Safford,AZ,32.8333,-109.69742,10257
1783271,Wood River,IL,38.86327,-90.07764,10251
4781080,Winchester,TN,35.1891,-86.1049,10251
2628360,Flat Rock,MI,42.09787,-83.26983,10249
0660984,Rio Vista,CA,38.17667,-121.70341,10248
0671225,Shasta Lake,CA,40.67656,-122.38091,10244
0115256,Clay,AL,33.69658,-86.60818,10241
1342268,Jesup,GA,31.59457,-81.8957,10235
4849068,Mont Belvieu,TX,29.85192,-94.86828,10229
4873493,Town of Pecos,TX,31.39167,-103.52724,10224
5183136,Warrenton,VA,38.71782,-77.79732,10224
4833146,Helotes,TX,29.57797,-98.68054,10223
3444880,Maywood,NJ,40.90288,-74.06346,10221
3650397,New Hyde Park,NY,40.73227,-73.68586,10220
4627260,Harrisburg,SD,43.43426,-96.71243,10203
5533100,Hartland,WI,43.10235,-88.33559,10203
4840264,Lago Vista,TX,30.45262,-97.99102,10201
1782400,Winfield,IL,41.87844,-88.15303,10199
4871540,Sweetwater,TX,32.46939,-100.40865,10196
2946640,Maryville,MO,40.34251,-94.87005,10193
0554200,Pea Ridge,AR,36.45285,-94.12594,10190
0623126,Exeter,CA,36.29414,-119.14595,10186
1814716,Columbia City,IN,41.16305,-85.47875,10185
2159196,Paris,KY,38.20016,-84.27269,10185
2814260,Cleveland,MS,33.74401,-90.72848,10183
3428710,Hackettstown,NJ,40.8537,-74.82488,10182
2720330,Fairmont,MN,43.64479,-94.46402,10176
1320932,Cumming,GA,34.20607,-84.13385,10175
4821424,Dripping Springs,TX,30.19594,-98.0937,10165
0934180,Groton,CT,41.32505,-72.06686,10160
4836008,Ingleside,TX,27.87061,-97.20791,10155
3937464,Ironton,OH,38.5326,-82.67809,10147
0178204,Valley,AL,32.80143,-85.20444,10144
3408920,Burlington,NJ,40.07882,-74.85248,10143
4865408,Sanger,TX,33.3821,-97.16541,10142
3482120,Woodbury,NJ,39.83791,-75.15153,10138
2938306,Kennett,MO,36.24022,-90.04722,10137
4103650,Baker City,OR,44.77489,-117.83199,10135
4149450,Molalla,OR,45.14935,-122.58486,10134
4865360,San Elizario,TX,31.57844,-106.26202,10128
1911080,Carroll,IA,42.07027,-94.86428,10125
5523300,Elkhorn,WI,42.6716,-88.53626,10122
0510720,Camden,AR,33.56767,-92.84906,10116
2601740,Alpena,MI,45.07447,-83.44357,10116
2949196,Monett,MO,36.92147,-93.92711,10108
3437110,Kinnelon,NJ,40.98204,-74.3859,10108
4860836,Raymondville,TX,26.47571,-97.77774,10107
1304140,Auburn,GA,34.01519,-83.83374,10094
3641135,Lancaster,NY,42.9006,-78.66877,10094
1227400,Green Cove Springs,FL,29.98531,-81.68098,10087
4248376,Mechanicsburg,PA,40.2114,-77.00593,10085
1817074,Decatur,IN,40.82885,-84.92781,10072
2067625,Spring Hill,KS,38.75668,-94.82098,10070
2005337,Bel Aire,KS,37.77594,-97.24657,10066
3654837,Oneida,NY,43.07045,-75.67356,10066
3622876,East Rockaway,NY,40.6438,-73.66713,10064
3412100,Chatham,NJ,40.74069,-74.38448,10062
3911332,Canal Winchester,OH,39.84659,-82.82131,10060
1312400,Cairo,GA,30.87923,-84.20551,10057
1868670,Sellersburg,IN,38.3995,-85.77427,10057
4153000,North Bend,OR,43.40716,-124.23448,10049
1243000,Marathon,FL,24.73234,-81.02512,10039
3910996,Cambridge,OH,40.02105,-81.58555,10036
4142600,Lincoln City,OR,44.97788,-124.00605,10034
2715832,Detroit Lakes,MN,46.80758,-95.84661,10033
1734670,Highland,IL,38.76982,-89.68611,10028
1850976,Mooresville,IN,39.60249,-86.36871,10027
1210250,Cape Canaveral,FL,28.39323,-80.60479,10014
2047225,Mission,KS,39.02677,-94.65696,10013
0616462,Corte Madera,CA,37.93185,-122.50774,10006
5587725,Windsor,WI,43.2457,-89.28152,10005
3646019,Massena,NY,44.92902,-74.89297,9998
2756680,St. Anthony,MN,45.03033,-93.21542,9993
3985512,Willoughby Hills,OH,41.58417,-81.43298,9986
1208800,Brooksville,FL,28.51658,-82.40466,9985
1928605,Fort Madison,IA,40.62078,-91.34947,9983
4208760,Bristol,PA,40.10277,-74.85235,9982
2930610,Harrisonville,MO,38.65249,-94.347,9980
1634390,Hailey,ID,43.51267,-114.2995,9976
5564100,Portage,WI,43.54895,-89.46587,9975
3650705,New Square,NY,41.14102,-74.02936,9973
3744320,Morehead City,NC,34.72789,-76.73909,9963
5575325,Sparta,WI,43.93825,-90.8127,9963
0827700,Fort Lupton,CO,40.08281,-104.80554,9948
5577875,Sturgeon Bay,WI,44.82268,-87.36981,9940
4911440,Cedar Hills,UT,40.41203,-111.75427,9916
2453875,Mount Airy,MD,39.37469,-77.15381,9914
2639540,Howell,MI,42.60813,-83.93434,9914
2881520,Yazoo City,MS,32.86222,-90.408,9913
2151978,Middletown,KY,38.24208,-85.52074,9908
1829358,Greencastle,IN,39.64184,-86.84634,9907
0801090,Alamosa,CO,37.47453,-105.87696,9906
4103150,Astoria,OR,46.18738,-123.81507,9906
3664325,Rye Brook,NY,41.03,-73.68635,9900
0501870,Arkadelphia,AR,34.12738,-93.07085,9894
3975126,Struthers,OH,41.05122,-80.59272,9891
4006700,Blanchard,OK,35.15234,-97.66522,9869
2652080,Marysville,MI,42.90847,-82.48096,9868
1376168,Thomaston,GA,32.89167,-84.32669,9850
5313855,College Place,WA,46.04158,-118.38941,9846
3631643,Hamburg,NY,42.72336,-78.8348,9835
4579630,York,SC,34.99835,-81.23307,9830
5318965,DuPont,WA,47.10735,-122.64758,9823
3980766,Wapakoneta,OH,40.56523,-84.1907,9817
3001675,Anaconda-Deer Lodge County,MT,46.09467,-113.14162,9811
4121550,Eagle Point,OR,42.46769,-122.80159,9811
2656360,Muskegon Heights,MI,43.20192,-86.24096,9806
4810252,Bridge City,TX,30.0309,-93.83812,9806
2150898,Mayfield,KY,36.73746,-88.64449,9805
4816240,Commerce,TX,33.24099,-95.89887,9800
3406490,Bogota,NJ,40.87429,-74.02974,9799
2635520,Grosse Pointe Farms,MI,42.39755,-82.88918,9794
1759234,Peru,IL,41.34922,-89.13857,9793
3945094,Louisville,OH,40.83704,-81.26415,9793
4838488,Kaufman,TX,32.58364,-96.31666,9785
4878388,Whitehouse,TX,32.22168,-95.22068,9781
0465350,Sedona,AZ,34.85852,-111.79306,9778
3731620,Hillsborough,NC,36.0779,-79.09798,9773
1319616,Cordele,GA,31.95609,-83.77008,9767
2879120,West Point,MS,33.60624,-88.65757,9758
4016350,Collinsville,OK,36.36926,-95.86176,9757
4815436,Cleveland,TX,30.33822,-95.09028,9757
4819432,Dayton,TX,30.01318,-94.936,9752
4249128,Middletown,PA,40.20089,-76.72918,9748
4251144,Morrisville,PA,40.20764,-74.78027,9745
3725980,Gibsonville,NC,36.10216,-79.54304,9744
3444520,Matawan,NJ,40.41104,-74.23653,9739
3771220,Washington,NC,35.55798,-77.05424,9738
4243816,Lititz,PA,40.154,-76.30431,9733
0528780,Greenwood,AR,35.22686,-94.27639,9730
4875308,Vernon,TX,34.14766,-99.30043,9728
3602044,Amityville,NY,40.66984,-73.41579,9718
0654008,Orange Cove,CA,36.62114,-119.31875,9708
3975602,Sunbury,OH,40.24941,-82.8802,9705
4208416,Brentwood,PA,40.37338,-79.97578,9704
4061000,Pryor Creek,OK,36.29968,-95.31129,9700
3436480,Keansburg,NJ,40.45187,-74.15563,9689
0819850,Delta,CO,38.75737,-108.08799,9688
4875476,Vidor,TX,30.12814,-93.99173,9686
4880224,Woodway,TX,31.49833,-97.23079,9686
3447610,Montvale,NJ,41.05459,-74.0473,9663
1216125,Dade City,FL,28.35593,-82.19344,9662
3923730,East Liverpool,OH,40.633,-80.56739,9651
3224100,Fallon,NV,39.47366,-118.77786,9647
2407850,Bladensburg,MD,38.94237,-76.92591,9635
5572925,Shawano,WI,44.77789,-88.58602,9635
3456130,Park Ridge,NJ,41.03618,-74.04429,9634
0171832,Southside,AL,33.89084,-86.01802,9633
2306925,Brewer,ME,44.78446,-68.73456,9629
1767769,Sauk Village,IL,41.49009,-87.57062,9627
0514140,Clarksville,AR,35.45392,-93.48156,9606
4211152,Canonsburg,PA,40.26425,-80.18678,9601
1733630,Hawthorn Woods,IL,42.23579,-88.06753,9584
5580075,Tomah,WI,43.98801,-90.50138,9574
3700160,Aberdeen,NC,35.13459,-79.43545,9573
4278528,Uniontown,PA,39.8993,-79.72453,9554
3956322,North College Hill,OH,39.21715,-84.55199,9552
4275304,Sunbury,PA,40.86147,-76.78669,9549
4936400,Hooper,UT,41.16258,-112.34196,9548
3946312,Madeira,OH,39.18511,-84.37311,9542
4856384,Pearsall,TX,28.89292,-99.09717,9541
0125120,Fairfield,AL,33.4748,-86.91941,9524
1907390,Bondurant,IA,41.698,-93.45774,9511
1926445,Fairfield,IA,41.00638,-91.96663,9511
1764746,Rochelle,IL,41.91915,-89.06366,9510
2220610,DeRidder,LA,30.845,-93.2952,9508
1737907,Itasca,IL,41.97662,-88.01878,9506
4126050,Florence,OR,43.99163,-124.10646,9504
0611040,Capitola,CA,36.97608,-121.95401,9503
0641936,Live Oak,CA,39.2788,-121.66244,9503
3647988,Monroe,NY,41.3177,-74.18575,9502
1933105,Grinnell,IA,41.73524,-92.7249,9495
3771940,Wesley Chapel,NC,35.00584,-80.69344,9495
1254025,Palm Beach,FL,26.69484,-80.04186,9493
3440020,Leonia,NJ,40.86339,-73.98847,9492
2134966,Harrodsburg,KY,37.76807,-84.84878,9491
2702026,Arden Hills,MN,45.07116,-93.16547,9490
4850472,Navasota,TX,30.3864,-96.09073,9471
2268475,Scott,LA,30.23982,-92.09483,9468
1940845,Keokuk,IA,40.40955,-91.40251,9462
3930198,Girard,OH,41.16565,-80.69609,9454
3661148,Rensselaer,NY,42.64574,-73.73251,9453
2914986,Clinton,MO,38.37117,-93.76814,9449
4962360,Providence,UT,41.70355,-111.81329,9447
4221872,East Stroudsburg,PA,41.00488,-75.17146,9445
5551250,Merrill,WI,45.18064,-89.70034,9445
1801666,Angola,IN,41.64109,-85.01097,9432
4837156,Jacinto City,TX,29.76638,-95.24122,9431
1742184,LaSalle,IL,41.33518,-89.09725,9424
2977128,Warrenton,MO,38.81906,-91.13793,9420
4846584,Marble Falls,TX,30.56017,-98.27729,9413
0636672,Ione,CA,38.36286,-120.94769,9411
1733331,Harvard,IL,42.42964,-88.62107,9408
3957764,Oakwood,OH,39.72022,-84.17333,9400
3573260,Silver City,NM,32.77858,-108.26941,9399
5410180,Bridgeport,WV,39.30336,-80.2429,9397
4539895,Lancaster,SC,34.72613,-80.77896,9396
2819100,Diamondhead,MS,30.38207,-89.35022,9391
1376756,Toccoa,GA,34.58208,-83.32717,9389
1772520,Steger,IL,41.47231,-87.6177,9376
0161008,Pleasant Grove,AL,33.49397,-86.97815,9375
3475620,Ventnor City,NJ,39.34205,-74.48263,9372
1726571,Flossmoor,IL,41.53912,-87.68569,9371
4256456,Oil City,PA,41.42877,-79.70784,9368
2807780,Booneville,MS,34.66442,-88.56799,9367
4708920,Brownsville,TN,35.58904,-89.25786,9358
0474190,Tolleson,AZ,33.44837,-112.25601,9353
4540615,Laurens,SC,34.50269,-82.02141,9352
2601540,Alma,MI,43.38034,-84.65444,9349
4215848,Conshohocken,PA,40.07722,-75.3041,9342
1773391,Sugar Grove,IL,41.76862,-88.4489,9339
4259384,Perkasie,PA,40.37174,-75.29277,9338
2124778,Elsmere,KY,38.99367,-84.60188,9337
4073250,The Village,OK,35.57028,-97.5575,9337
0169648,Sheffield,AL,34.75702,-87.69709,9335
2054675,Parsons,KS,37.33401,-95.265,9328
2747690,Oak Grove,MN,45.34835,-93.32727,9327
3409250,Caldwell,NJ,40.83924,-74.27703,9326
0128552,Fultondale,AL,33.61736,-86.80144,9325
3748345,Oak Island,NC,33.91328,-78.11979,9322
2220435,Denham Springs,LA,30.47433,-90.95903,9321
3415820,Cresskill,NJ,40.94002,-73.95831,9311
4263048,Quakertown,PA,40.43968,-75.34577,9302
5501550,Altoona,WI,44.79996,-91.43958,9302
2614820,Charlotte,MI,42.5662,-84.83184,9301
3627419,Fredonia,NY,42.44066,-79.3319,9295
4249728,Millersville,PA,40.00532,-76.35176,9290
3654485,Ogdensburg,NY,44.70918,-75.46327,9282
2238355,Jennings,LA,30.22398,-92.65829,9280
0683612,Waterford,CA,37.64269,-120.75415,9271
1767860,Savoy,IL,40.05913,-88.2545,9260
3079825,Whitefish,MT,48.43799,-114.34803,9256
3400100,Absecon,NJ,39.42356,-74.49303,9249
3305140,Berlin,NH,44.48433,-71.27712,9248
0132416,Guntersville,AL,34.36795,-86.25232,9242
1746500,Manteno,IL,41.24785,-87.84431,9241
1745421,Lynwood,IL,41.52257,-87.55049,9239
3972102,Shelby,OH,40.88514,-82.65831,9238
0115136,Clanton,AL,32.84557,-86.61949,9228
5546850,McFarland,WI,43.01922,-89.28342,9224
0177280,Tuscumbia,AL,34.7185,-87.70259,9222
0833695,Gypsum,CO,39.62016,-106.95636,9218
3120260,Gretna,NE,41.12792,-96.19686,9207
2737556,Little Falls,MN,45.98556,-94.35968,9206
3035050,Havre,MT,48.54191,-109.67796,9204
4565095,Seneca,SC,34.68106,-82.9656,9202
1336276,Hampton,GA,33.3777,-84.29897,9201
1238600,Lake Park,FL,26.80006,-80.06746,9188
2704042,Baxter,MN,46.34394,-94.27602,9186
2665060,Plymouth,MI,42.37125,-83.46762,9185
3931304,Grandview Heights,OH,39.9793,-83.04011,9184
4964010,Riverdale,UT,41.17314,-112.00226,9184
1705599,Bethalto,IL,38.90166,-90.04484,9183
1781919,Willowbrook,IL,41.76732,-87.94215,9179
5319035,Duvall,WA,47.73551,-121.97222,9176
2919270,Des Peres,MO,38.59841,-90.44527,9171
3506970,Bernalillo,NM,35.31236,-106.5541,9159
5408524,Bluefield,WV,37.26282,-81.21134,9157
0817375,Cortez,CO,37.34978,-108.57669,9151
1243425,Mascotte,FL,28.60434,-81.90555,9150
2646040,Lapeer,MI,43.04513,-83.32675,9146
4838080,Joshua,TX,32.45909,-97.38382,9146
2953624,Oak Grove,MO,39.00703,-94.12844,9129
4281000,Warren,PA,41.84292,-79.14387,9125
1747423,Mascoutah,IL,38.51812,-89.80004,9118
0655520,Paradise,CA,39.75419,-121.6064,9114
4060350,Poteau,OK,35.06665,-94.61027,9111
2054450,Park City,KS,37.80839,-97.32529,9110
2635100,Greenville,MI,43.17963,-85.25398,9110
2003300,Augusta,KS,37.69802,-96.97316,9103
2913690,Chillicothe,MO,39.79608,-93.54996,9103
0850480,Milliken,CO,40.31051,-104.85841,9102
2671140,Saline,MI,42.17473,-83.77712,9101
2971746,Sunset Hills,MO,38.53125,-90.40928,9099
2961706,Richmond Heights,MO,38.63093,-90.3332,9096
0504600,Beebe,AR,35.07243,-91.90106,9092
4058700,Piedmont,OK,35.67484,-97.75351,9092
2743306,Minnetrista,MN,44.93862,-93.71239,9091
4982070,Washington Terrace,UT,41.16832,-111.97815,9091
4773900,Thompson's Station,TN,35.81261,-86.91008,9081
1729171,Gilberts,IL,42.10998,-88.37188,9075
2768296,Waseca,MN,44.08153,-93.50395,9067
3429070,Haledon,NJ,40.93699,-74.18887,9063
