true_rho,realised_rho,theta,movers,deployed_rho,k,median_km,p90_km,within_150km,state_acc,region_acc,logscore,calib_err,cover50,cover80,cover95
0.3,0.2944799766033264,0.498046875,165,0.05,5,847.611292096517,3288.1995739509857,0.17083333333333334,0.205,0.3466666666666667,-8.911482045229251,0.05666666666666668,0.5975,0.855,0.9675
0.3,0.2944799766033264,0.498046875,165,0.05,8,646.3253693155043,2836.015538178954,0.21166666666666667,0.27416666666666667,0.39916666666666667,-8.690854116360958,0.0658333333333333,0.62,0.8583333333333333,0.9691666666666666
0.3,0.2944799766033264,0.498046875,165,0.05,12,517.6502276617188,2543.8876024907995,0.25416666666666665,0.3375,0.4766666666666667,-8.47927678589506,0.07527777777777778,0.64,0.8716666666666667,0.9641666666666666
0.3,0.2944799766033264,0.498046875,165,0.05,16,472.6978518331741,2339.8762248697017,0.2808333333333333,0.35583333333333333,0.4975,-8.348754620555585,0.07944444444444443,0.6541666666666667,0.875,0.9591666666666666
0.3,0.2944799766033264,0.498046875,165,0.05,20,453.81327237785933,2427.2810777785103,0.29,0.36333333333333334,0.5125,-8.263356207859802,0.0861111111111111,0.6675,0.88,0.9608333333333333
0.3,0.2944799766033264,0.498046875,165,0.09,5,874.2903491452671,3242.0407817319638,0.1625,0.19416666666666665,0.3333333333333333,-8.961474815305634,0.06000000000000002,0.6041666666666666,0.8575,0.9683333333333334
0.3,0.2944799766033264,0.498046875,165,0.09,8,716.6898675429081,3010.3449029406493,0.19416666666666665,0.25083333333333335,0.37583333333333335,-8.78835910870796,0.07416666666666667,0.6358333333333334,0.8625,0.9741666666666666
0.3,0.2944799766033264,0.498046875,165,0.09,12,557.798318138249,2629.5265136119583,0.2275,0.30333333333333334,0.43833333333333335,-8.63237433850285,0.08555555555555557,0.6591666666666667,0.8766666666666667,0.9708333333333333
0.3,0.2944799766033264,0.498046875,165,0.09,16,544.9125462777556,2549.0243983619293,0.23833333333333334,0.30833333333333335,0.44666666666666666,-8.540037452844386,0.09277777777777778,0.6675,0.8891666666666667,0.9716666666666667
0.3,0.2944799766033264,0.498046875,165,0.09,20,549.514174108589,2608.7497704799994,0.235,0.30583333333333335,0.4475,-8.492906121811837,0.09777777777777778,0.6791666666666667,0.8941666666666667,0.97
